id,yr,mo,dy,date,time,tz,st,stf,stn,sz,in,fat,loss,closs,y,x,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,timestamp
294698,2011,3,26,2011-03-26,16:02:00,3,AL,01,0,1,0,0,0.000,0.000,32.24,-85.43,32.24,-85.43,0,0,0,0,0,113,0,0,0,1301119200
292994,2011,3,26,2011-03-26,16:04:00,3,GA,13,0,1,0,0,0.000,0.000,32.86,-84.48,32.88,-84.33,0,0,0,0,0,293,0,0,0,1301119200
294699,2011,3,26,2011-03-26,16:25:00,3,AL,01,0,2,0,0,0.000,0.000,31.89,-85.15,31.89,-85.15,0,0,0,0,0,005,0,0,0,1301119200
292995,2011,3,26,2011-03-26,16:36:00,3,GA,13,0,0.75,0,0,0.000,0.000,32.8,-83.12,32.73,-82.94,0,0,0,0,0,319,0,0,0,1301119200
294700,2011,3,26,2011-03-26,16:42:00,3,AL,01,0,0.88,0,0,0.000,0.000,32.22,-85.5,32.22,-85.5,0,0,0,0,0,011,0,0,0,1301119200
291061,2011,3,26,2011-03-26,16:45:00,3,MS,28,0,1,0,0,0.000,0.000,34.71,-89.88,34.71,-89.88,0,0,0,0,0,137,0,0,0,1301119200
294701,2011,3,26,2011-03-26,16:48:00,3,AL,01,0,0.88,0,0,0.000,0.000,34.08,-86.59,34.08,-86.59,0,0,0,0,0,009,0,0,0,1301119200
288557,2011,3,26,2011-03-26,16:53:00,3,TN,47,0,1.75,0,0,0.000,0.000,35.47,-86.08,35.47,-86.08,0,0,0,0,0,031,0,0,0,1301119200
291064,2011,3,26,2011-03-26,16:55:00,3,MS,28,0,1.75,0,0,0.000,0.000,34.71,-89.39,34.71,-89.39,0,0,0,0,0,093,0,0,0,1301119200
291067,2011,3,26,2011-03-26,17:04:00,3,MS,28,0,0.88,0,0,0.000,0.000,34.85,-88.94,34.85,-88.94,0,0,0,0,0,139,0,0,0,1301119200
290268,2011,3,26,2011-03-26,17:04:00,3,GA,13,0,1,0,0,0.000,0.000,32.69,-82.45,32.61,-82.33,0,0,0,0,0,107,0,0,0,1301119200
291069,2011,3,26,2011-03-26,17:10:00,3,MS,28,0,1,0,0,0.000,0.000,34.66,-89.46,34.66,-89.46,0,0,0,0,0,093,0,0,0,1301119200
291068,2011,3,26,2011-03-26,17:14:00,3,MS,28,0,1,0,0,0.000,0.000,34.73,-88.95,34.73,-88.95,0,0,0,0,0,139,0,0,0,1301119200
290266,2011,3,26,2011-03-26,17:16:00,3,GA,13,0,1.75,0,0,0.048,0.000,32.68,-82.61,32.68,-82.52,0,0,0,0,0,167,0,0,0,1301119200
291070,2011,3,26,2011-03-26,17:25:00,3,MS,28,0,0.75,0,0,0.000,0.000,34.73,-88.77,34.73,-88.77,0,0,0,0,0,139,0,0,0,1301119200
294351,2011,3,26,2011-03-26,17:27:00,3,GA,13,0,0.88,0,0,0.000,0.000,32.68,-82.08,32.68,-82.08,0,0,0,0,0,165,0,0,0,1301119200
294703,2011,3,26,2011-03-26,17:30:00,3,AL,01,0,1,0,0,0.000,0.000,34.08,-86.11,34.08,-86.11,0,0,0,0,0,055,0,0,0,1301119200
282736,2011,3,26,2011-03-26,17:30:00,3,TN,47,0,1.75,0,0,0.000,0.000,35.13,-85.34,35.13,-85.34,0,0,0,0,0,065,0,0,0,1301119200
291071,2011,3,26,2011-03-26,17:32:00,3,MS,28,0,0.88,0,0,0.000,0.000,34.77,-88.53,34.77,-88.53,0,0,0,0,0,003,0,0,0,1301119200
294704,2011,3,26,2011-03-26,17:35:00,3,AL,01,0,1,0,0,0.000,0.000,34.05,-88.19,34.05,-88.19,0,0,0,0,0,075,0,0,0,1301119200
288106,2011,3,26,2011-03-26,17:40:00,3,TX,48,0,0.75,0,0,0.000,0.000,31.99,-95.75,31.99,-95.75,0,0,0,0,0,001,0,0,0,1301119200
291074,2011,3,26,2011-03-26,17:40:00,3,MS,28,0,0.75,0,0,0.000,0.000,34.7,-88.57,34.7,-88.57,0,0,0,0,0,117,0,0,0,1301119200
288554,2011,3,26,2011-03-26,17:40:00,3,TN,47,0,0.88,0,0,0.000,0.000,35.2,-87.34,35.2,-87.34,0,0,0,0,0,099,0,0,0,1301119200
294705,2011,3,26,2011-03-26,17:40:00,3,AL,01,0,1,0,0,0.000,0.000,34.06,-86,34.06,-86,0,0,0,0,0,055,0,0,0,1301119200
294358,2011,3,26,2011-03-26,17:40:00,3,GA,13,0,1.75,0,0,0.000,0.000,32.62,-81.94,32.62,-81.94,0,0,0,0,0,165,0,0,0,1301119200
294360,2011,3,26,2011-03-26,17:42:00,3,GA,13,0,1.25,0,0,0.000,0.000,32.61,-81.91,32.61,-81.91,0,0,0,0,0,031,0,0,0,1301119200
290281,2011,3,26,2011-03-26,17:52:00,3,GA,13,0,1.25,0,0,0.000,0.000,32.75,-83.87,32.71,-83.76,0,0,0,0,0,079,0,0,0,1301119200
294765,2011,3,26,2011-03-26,17:55:00,3,AL,01,0,0.88,0,0,0.000,0.000,34.67,-87.31,34.67,-87.31,0,0,0,0,0,079,0,0,0,1301119200
282737,2011,3,26,2011-03-26,17:55:00,3,TN,47,0,1,0,0,0.000,0.000,35.02,-85.71,35.02,-85.71,0,0,0,0,0,115,0,0,0,1301119200
290280,2011,3,26,2011-03-26,17:57:00,3,GA,13,0,1.75,0,0,1.580,0.000,32.71,-83.74,32.67,-83.61,0,0,0,0,0,021,0,0,0,1301119200
294764,2011,3,26,2011-03-26,17:58:00,3,AL,01,0,1,0,0,0.000,0.000,34.68,-87.41,34.68,-87.41,0,0,0,0,0,079,0,0,0,1301119200
291077,2011,3,26,2011-03-26,18:05:00,3,MS,28,0,1,0,0,0.000,0.000,34.51,-88.73,34.51,-88.73,0,0,0,0,0,081,0,0,0,1301119200
290709,2011,3,26,2011-03-26,18:06:00,3,GA,13,0,1,0,0,0.000,0.000,34.95,-85.35,34.97,-85.28,0,0,0,0,0,295,0,0,0,1301119200
290707,2011,3,26,2011-03-26,18:10:00,3,GA,13,0,1.5,0,0,0.000,0.000,34.98,-85.25,34.85,-85.09,0,0,0,0,0,047,0,0,0,1301119200
294766,2011,3,26,2011-03-26,18:12:00,3,AL,01,0,0.88,0,0,0.000,0.000,34.64,-87.19,34.64,-87.19,0,0,0,0,0,079,0,0,0,1301119200
294710,2011,3,26,2011-03-26,18:12:00,3,AL,01,0,1,0,0,0.000,0.000,33.98,-87.79,33.98,-87.79,0,0,0,0,0,093,0,0,0,1301119200
294713,2011,3,26,2011-03-26,18:16:00,3,AL,01,0,1.25,0,0,0.000,0.000,34.06,-85.62,34.06,-85.62,0,0,0,0,0,019,0,0,0,1301119200
294767,2011,3,26,2011-03-26,18:20:00,3,AL,01,0,0.75,0,0,0.000,0.000,34.67,-86.03,34.67,-86.03,0,0,0,0,0,071,0,0,0,1301119200
292947,2011,3,26,2011-03-26,18:29:00,3,GA,13,0,0.75,0,0,0.000,0.000,34.83,-85.05,34.82,-84.87,0,0,0,0,0,313,0,0,0,1301119200
294715,2011,3,26,2011-03-26,18:33:00,3,AL,01,0,1,0,0,0.000,0.000,33.9,-87.55,33.9,-87.55,0,0,0,0,0,127,0,0,0,1301119200
294717,2011,3,26,2011-03-26,18:35:00,3,AL,01,0,1,0,0,0.000,0.000,33.92,-87.62,33.92,-87.62,0,0,0,0,0,127,0,0,0,1301119200
294769,2011,3,26,2011-03-26,18:45:00,3,AL,01,0,1,0,0,0.000,0.000,34.47,-86.6,34.47,-86.6,0,0,0,0,0,103,0,0,0,1301119200
291078,2011,3,26,2011-03-26,18:48:00,3,MS,28,0,0.88,0,0,0.000,0.000,34.45,-88.68,34.45,-88.68,0,0,0,0,0,081,0,0,0,1301119200
290708,2011,3,26,2011-03-26,18:48:00,3,GA,13,0,1.25,0,0,0.000,0.000,34.82,-84.77,34.77,-84.75,0,0,0,0,0,213,0,0,0,1301119200
294718,2011,3,26,2011-03-26,18:52:00,3,AL,01,0,1.75,0,0,0.000,0.000,33.9,-87.4,33.9,-87.4,0,0,0,0,0,127,0,0,0,1301119200
280744,2011,3,26,2011-03-26,18:53:00,3,AR,05,0,1,0,0,0.000,0.000,33.62,-91.2,33.62,-91.2,0,0,0,0,0,041,0,0,0,1301119200
281937,2011,3,26,2011-03-26,18:56:00,3,TX,48,0,1,0,0,0.000,0.000,30.23,-99.02,30.23,-99.02,0,0,0,0,0,171,0,0,0,1301119200
294768,2011,3,26,2011-03-26,18:56:00,3,AL,01,0,1,0,0,0.000,0.000,34.4,-86.45,34.4,-86.45,0,0,0,0,0,095,0,0,0,1301119200
281938,2011,3,26,2011-03-26,18:59:00,3,TX,48,0,1,0,0,0.000,0.000,30.09,-98.79,30.09,-98.79,0,0,0,0,0,259,0,0,0,1301119200
294775,2011,3,26,2011-03-26,18:59:00,3,AL,01,0,1.75,0,0,0.000,0.000,34.4,-86.45,34.4,-86.45,0,0,0,0,0,095,0,0,0,1301119200
294719,2011,3,26,2011-03-26,19:02:00,3,AL,01,0,1.5,0,0,0.750,0.000,33.84,-87.27,33.84,-87.27,0,0,0,0,0,127,0,0,0,1301119200
294770,2011,3,26,2011-03-26,19:05:00,3,AL,01,0,0.75,0,0,0.000,0.000,34.48,-87.29,34.48,-87.29,0,0,0,0,0,079,0,0,0,1301119200
291079,2011,3,26,2011-03-26,19:05:00,3,MS,28,0,0.88,0,0,0.000,0.000,34.52,-88.21,34.52,-88.21,0,0,0,0,0,141,0,0,0,1301119200
291080,2011,3,26,2011-03-26,19:05:00,3,MS,28,0,1.25,0,0,0.000,0.000,34.52,-88.99,34.52,-88.99,0,0,0,0,0,145,0,0,0,1301119200
294772,2011,3,26,2011-03-26,19:10:00,3,AL,01,0,0.75,0,0,0.000,0.000,34.35,-87.71,34.35,-87.71,0,0,0,0,0,059,0,0,0,1301119200
294771,2011,3,26,2011-03-26,19:10:00,3,AL,01,0,1,0,0,0.000,0.000,34.48,-87.29,34.48,-87.29,0,0,0,0,0,079,0,0,0,1301119200
290710,2011,3,26,2011-03-26,19:10:00,3,GA,13,0,1.25,0,0,0.000,0.000,34.55,-85.06,34.43,-84.7,0,0,0,0,0,129,0,0,0,1301119200
288107,2011,3,26,2011-03-26,19:11:00,3,TX,48,0,1,0,0,0.000,0.000,31.24,-97.08,31.24,-97.08,0,0,0,0,0,145,0,0,0,1301119200
292029,2011,3,26,2011-03-26,19:12:00,3,MS,28,0,0.88,0,0,0.000,0.000,33.65,-91.02,33.65,-91.02,0,0,0,0,0,011,0,0,0,1301119200
294774,2011,3,26,2011-03-26,19:13:00,3,AL,01,0,0.88,0,0,0.000,0.000,34.38,-88.06,34.38,-88.06,0,0,0,0,0,059,0,0,0,1301119200
288108,2011,3,26,2011-03-26,19:15:00,3,TX,48,0,0.75,0,0,0.000,0.000,31.22,-97.03,31.22,-97.03,0,0,0,0,0,145,0,0,0,1301119200
280939,2011,3,26,2011-03-26,19:18:00,3,MS,28,0,1,0,0,0.000,0.000,33.75,-90.8,33.75,-90.8,0,0,0,0,0,011,0,0,0,1301119200
292030,2011,3,26,2011-03-26,19:20:00,3,MS,28,0,0.75,0,0,0.000,0.000,33.75,-90.73,33.75,-90.73,0,0,0,0,0,011,0,0,0,1301119200
291088,2011,3,26,2011-03-26,19:20:00,3,MS,28,0,0.88,0,0,0.000,0.000,34.42,-88.63,34.42,-88.63,0,0,0,0,0,081,0,0,0,1301119200
291085,2011,3,26,2011-03-26,19:22:00,3,MS,28,0,1.25,0,0,0.000,0.000,34.23,-89.36,34.23,-89.36,0,0,0,0,0,071,0,0,0,1301119200
294780,2011,3,26,2011-03-26,19:25:00,3,AL,01,0,0.75,0,0,0.000,0.000,34.26,-86.21,34.26,-86.21,0,0,0,0,0,095,0,0,0,1301119200
291091,2011,3,26,2011-03-26,19:28:00,3,MS,28,0,1,0,0,0.000,0.000,34.31,-89.18,34.31,-89.18,0,0,0,0,0,115,0,0,0,1301119200
281940,2011,3,26,2011-03-26,19:30:00,3,TX,48,0,1.75,0,0,0.000,0.000,30.27,-98.99,30.27,-98.99,0,0,0,0,0,171,0,0,0,1301119200
294721,2011,3,26,2011-03-26,19:30:00,3,AL,01,0,1.75,0,0,0.000,0.000,34.31,-87.91,34.31,-87.91,0,0,0,0,0,093,0,0,0,1301119200
292948,2011,3,26,2011-03-26,19:31:00,3,GA,13,0,0.75,0,0,0.000,0.000,32.6,-82.85,32.56,-82.68,0,0,0,0,0,175,0,0,0,1301119200
280932,2011,3,26,2011-03-26,19:33:00,3,MS,28,0,1,0,0,0.000,0.000,33.84,-90.57,33.84,-90.57,0,0,0,0,0,133,0,0,0,1301119200
290992,2011,3,26,2011-03-26,19:34:00,3,GA,13,0,0.75,0,0,0.000,0.000,33.67,-84.89,33.63,-84.75,0,0,0,0,0,097,0,0,0,1301119200
294782,2011,3,26,2011-03-26,19:34:00,3,AL,01,0,0.75,0,0,0.000,0.000,34.32,-87.74,34.32,-87.74,0,0,0,0,0,059,0,0,0,1301119200
290711,2011,3,26,2011-03-26,19:37:00,3,GA,13,0,1,0,0,0.000,0.000,34.34,-85.27,34.18,-85.08,0,0,0,0,0,115,0,0,0,1301119200
291105,2011,3,26,2011-03-26,19:39:00,3,MS,28,0,1.25,0,0,0.000,0.000,34.54,-88.5,34.54,-88.5,0,0,0,0,0,081,0,0,0,1301119200
291108,2011,3,26,2011-03-26,19:42:00,3,MS,28,0,1,0,0,0.000,0.000,34.45,-88.67,34.45,-88.67,0,0,0,0,0,081,0,0,0,1301119200
293128,2011,3,26,2011-03-26,19:43:00,3,GA,13,0,1,0,0,0.000,0.000,34.54,-84.01,34.52,-83.9,0,0,0,0,0,187,0,0,0,1301119200
291111,2011,3,26,2011-03-26,19:45:00,3,MS,28,0,1,0,0,0.000,0.000,34.38,-88.68,34.38,-88.68,0,0,0,0,0,081,0,0,0,1301119200
288109,2011,3,26,2011-03-26,19:46:00,3,TX,48,0,1,0,0,0.000,0.000,31.19,-96.76,31.19,-96.76,0,0,0,0,0,145,0,0,0,1301119200
294722,2011,3,26,2011-03-26,19:48:00,3,AL,01,0,1.75,0,0,0.000,0.000,34.24,-87.65,34.24,-87.65,0,0,0,0,0,093,0,0,0,1301119200
291113,2011,3,26,2011-03-26,19:50:00,3,MS,28,0,0.75,0,0,0.000,0.000,34.32,-88.49,34.32,-88.49,0,0,0,0,0,057,0,0,0,1301119200
294723,2011,3,26,2011-03-26,19:53:00,3,AL,01,0,1.75,0,0,0.100,0.000,34.23,-87.62,34.23,-87.62,0,0,0,0,0,133,0,0,0,1301119200
290729,2011,3,26,2011-03-26,19:54:00,3,GA,13,0,1,0,0,0.000,0.000,34.37,-84.49,34.37,-84.49,0,0,0,0,0,057,0,0,0,1301119200
288110,2011,3,26,2011-03-26,19:55:00,3,TX,48,0,0.75,0,0,0.000,0.000,31.17,-96.67,31.17,-96.67,0,0,0,0,0,395,0,0,0,1301119200
294783,2011,3,26,2011-03-26,19:55:00,3,AL,01,0,0.88,0,0,0.000,0.000,34.21,-87.09,34.21,-87.09,0,0,0,0,0,043,0,0,0,1301119200
294724,2011,3,26,2011-03-26,19:55:00,3,AL,01,0,1,0,0,0.000,0.000,34.2,-87.18,34.2,-87.18,0,0,0,0,0,133,0,0,0,1301119200
294725,2011,3,26,2011-03-26,19:57:00,3,AL,01,0,1.75,0,0,0.000,0.000,34.07,-85.92,34.07,-85.92,0,0,0,0,0,055,0,0,0,1301119200
281941,2011,3,26,2011-03-26,19:59:00,3,TX,48,0,1,0,0,0.000,0.000,30.09,-98.79,30.09,-98.79,0,0,0,0,0,259,0,0,0,1301119200
290743,2011,3,26,2011-03-26,20:05:00,3,GA,13,0,1,0,0,0.000,0.000,34.15,-84.97,34.14,-84.8,0,0,0,0,0,015,0,0,0,1301119200
292973,2011,3,26,2011-03-26,20:07:00,3,GA,13,0,0.75,0,0,0.000,0.000,33.95,-85.16,33.95,-85.06,0,0,0,0,0,233,0,0,0,1301119200
288111,2011,3,26,2011-03-26,20:07:00,3,TX,48,0,1.25,0,0,0.000,0.000,31.11,-96.61,31.11,-96.61,0,0,0,0,0,395,0,0,0,1301119200
294726,2011,3,26,2011-03-26,20:10:00,3,AL,01,0,0.75,0,0,0.000,0.000,33.64,-86.68,33.64,-86.68,0,0,0,0,0,073,0,0,0,1301119200
294728,2011,3,26,2011-03-26,20:12:00,3,AL,01,0,1.75,0,0,0.000,0.000,34.25,-88.14,34.25,-88.14,0,0,0,0,0,093,0,0,0,1301119200
294727,2011,3,26,2011-03-26,20:13:00,3,AL,01,0,1,0,0,0.000,0.000,33.61,-86.64,33.61,-86.64,0,0,0,0,0,073,0,0,0,1301119200
291952,2011,3,26,2011-03-26,20:15:00,3,GA,13,0,1,0,0,0.000,0.000,33.91,-83.98,33.88,-83.95,0,0,0,0,0,135,0,0,0,1301119200
288112,2011,3,26,2011-03-26,20:15:00,3,TX,48,0,1.75,0,0,0.001,0.000,31.16,-96.49,31.16,-96.49,0,0,0,0,0,395,0,0,0,1301119200
291936,2011,3,26,2011-03-26,20:16:00,3,GA,13,0,1,0,0,0.000,0.000,34.2,-84.17,34.2,-84.03,0,0,0,0,0,117,0,0,0,1301119200
288555,2011,3,26,2011-03-26,20:18:00,3,TN,47,0,1,0,0,0.000,0.000,35.04,-87.5,35.04,-87.5,0,0,0,0,0,099,0,0,0,1301119200
294729,2011,3,26,2011-03-26,20:22:00,3,AL,01,0,1,0,0,0.000,0.000,34.15,-88,34.15,-88,0,0,0,0,0,093,0,0,0,1301119200
290991,2011,3,26,2011-03-26,20:30:00,3,GA,13,0,1.75,0,0,3.810,0.000,34.05,-84.71,33.87,-84.47,0,0,0,0,0,067,0,0,0,1301119200
291945,2011,3,26,2011-03-26,20:30:00,3,GA,13,0,1.75,0,0,1.780,0.000,34.2,-83.98,34.15,-83.77,0,0,0,0,0,139,0,0,0,1301119200
294778,2011,3,26,2011-03-26,20:38:00,3,AL,01,0,1,0,0,0.000,0.000,34.09,-87.06,34.09,-87.06,0,0,0,0,0,043,0,0,0,1301119200
291954,2011,3,26,2011-03-26,20:41:00,3,GA,13,0,0.75,0,0,0.000,0.000,33.98,-83.74,33.98,-83.7,0,0,0,0,0,013,0,0,0,1301119200
292998,2011,3,26,2011-03-26,20:44:00,3,GA,13,0,0.88,0,0,0.000,0.000,34.1,-84.22,34.04,-84.22,0,0,0,0,0,121,0,0,0,1301119200
288113,2011,3,26,2011-03-26,20:47:00,3,TX,48,0,0.75,0,0,0.000,0.000,31.08,-96.2,31.08,-96.2,0,0,0,0,0,289,0,0,0,1301119200
291939,2011,3,26,2011-03-26,20:50:00,3,GA,13,0,1,0,0,0.000,0.000,34.09,-84.2,34.08,-84.15,0,0,0,0,0,117,0,0,0,1301119200
280933,2011,3,26,2011-03-26,21:00:00,3,MS,28,0,1,0,0,0.000,0.000,33.61,-89.28,33.61,-89.28,0,0,0,0,0,155,0,0,0,1301119200
281942,2011,3,26,2011-03-26,21:05:00,3,TX,48,0,1,0,0,0.000,0.000,30.27,-98.96,30.27,-98.96,0,0,0,0,0,171,0,0,0,1301119200
281944,2011,3,26,2011-03-26,21:10:00,3,TX,48,0,1,0,0,0.000,0.000,30.23,-99,30.23,-99,0,0,0,0,0,171,0,0,0,1301119200
282466,2011,3,26,2011-03-26,21:15:00,3,LA,22,0,1,0,0,0.000,0.000,32.42,-93.32,32.42,-93.32,0,0,0,0,0,119,0,0,0,1301119200
291115,2011,3,26,2011-03-26,21:15:00,3,MS,28,0,1,0,0,0.000,0.000,33.82,-88.55,33.82,-88.55,0,0,0,0,0,095,0,0,0,1301119200
292861,2011,3,26,2011-03-26,21:17:00,3,GA,13,0,1,0,0,0.000,0.000,34.25,-85.25,34.24,-85.18,0,0,0,0,0,115,0,0,0,1301119200
294731,2011,3,26,2011-03-26,21:18:00,3,AL,01,0,0.88,0,0,0.000,0.000,33.95,-87.27,33.95,-87.27,0,0,0,0,0,127,0,0,0,1301119200
294730,2011,3,26,2011-03-26,21:22:00,3,AL,01,0,2,0,0,0.750,0.000,33.85,-87.27,33.85,-87.27,0,0,0,0,0,127,0,0,0,1301119200
281945,2011,3,26,2011-03-26,21:24:00,3,TX,48,0,1,0,0,0.000,0.000,30.17,-98.99,30.17,-98.99,0,0,0,0,0,171,0,0,0,1301119200
294733,2011,3,26,2011-03-26,21:29:00,3,AL,01,0,0.88,0,0,0.000,0.000,33.51,-86.67,33.51,-86.67,0,0,0,0,0,073,0,0,0,1301119200
294734,2011,3,26,2011-03-26,21:43:00,3,AL,01,0,1,0,0,0.000,0.000,33.76,-88.11,33.76,-88.11,0,0,0,0,0,075,0,0,0,1301119200
294735,2011,3,26,2011-03-26,21:55:00,3,AL,01,0,1,0,0,0.000,0.000,33.44,-86.39,33.44,-86.39,0,0,0,0,0,117,0,0,0,1301119200
292959,2011,3,26,2011-03-26,21:59:00,3,GA,13,0,0.75,0,0,0.000,0.000,33.63,-84.9,33.58,-84.81,0,0,0,0,0,097,0,0,0,1301119200
294736,2011,3,26,2011-03-26,22:05:00,3,AL,01,0,1,0,0,0.000,0.000,33.52,-85.54,33.52,-85.54,0,0,0,0,0,029,0,0,0,1301119200
282458,2011,3,26,2011-03-26,22:13:00,3,LA,22,0,0.75,0,0,0.000,0.000,32.35,-92.72,32.35,-92.72,0,0,0,0,0,049,0,0,0,1301119200
294737,2011,3,26,2011-03-26,22:15:00,3,AL,01,0,0.75,0,0,0.000,0.000,33.54,-86.74,33.54,-86.74,0,0,0,0,0,073,0,0,0,1301119200
294739,2011,3,26,2011-03-26,22:33:00,3,AL,01,0,0.75,0,0,0.000,0.000,33.53,-87.64,33.53,-87.64,0,0,0,0,0,125,0,0,0,1301119200
294740,2011,3,27,2011-03-27,00:05:00,3,AL,01,0,0.75,0,0,0.000,0.000,33.25,-85.49,33.25,-85.49,0,0,0,0,0,111,0,0,0,1301205600
292007,2011,3,27,2011-03-27,01:41:00,3,GA,13,0,1,0,0,0.000,0.000,32.9,-84.34,32.87,-84.26,0,0,0,0,0,293,0,0,0,1301205600
292019,2011,3,27,2011-03-27,02:09:00,3,GA,13,0,0.75,0,0,0.000,0.000,32.82,-83.66,32.82,-83.64,0,0,0,0,0,021,0,0,0,1301205600
292023,2011,3,27,2011-03-27,04:13:00,3,GA,13,0,1,0,0,0.000,0.000,34.22,-83.67,34.2,-83.49,0,0,0,0,0,157,0,0,0,1301205600
292175,2011,3,27,2011-03-27,04:23:00,3,GA,13,0,1,0,0,0.000,0.000,33.53,-83.08,33.47,-83.01,0,0,0,0,0,133,0,0,0,1301205600
292035,2011,3,27,2011-03-27,04:47:00,3,MS,28,0,1,0,0,0.000,0.000,32.55,-90.94,32.56,-90.89,0,0,0,0,0,055,0,0,0,1301205600
280934,2011,3,27,2011-03-27,05:19:00,3,MS,28,0,1,0,0,0.000,0.000,32.58,-90.58,32.58,-90.46,0,0,0,0,0,163,0,0,0,1301205600
280940,2011,3,27,2011-03-27,05:40:00,3,MS,28,0,1,0,0,0.000,0.000,32.92,-88.95,32.92,-88.95,0,0,0,0,0,159,0,0,0,1301205600
294750,2011,3,27,2011-03-27,05:48:00,3,AL,01,0,0.88,0,0,0.000,0.000,32.98,-87.79,32.98,-87.79,0,0,0,0,0,063,0,0,0,1301205600
280941,2011,3,27,2011-03-27,05:53:00,3,MS,28,0,1.25,0,0,0.000,0.000,32.9,-88.82,32.91,-88.53,0,0,0,0,0,069,0,0,0,1301205600
292036,2011,3,27,2011-03-27,06:07:00,3,LA,22,0,1,0,0,0.000,0.000,32.26,-91.4,32.26,-91.4,0,0,0,0,0,065,0,0,0,1301205600
280936,2011,3,27,2011-03-27,06:16:00,3,LA,22,0,1,0,0,0.000,0.000,32.08,-91.27,32.09,-91.12,0,0,0,0,0,107,0,0,0,1301205600
294752,2011,3,27,2011-03-27,06:37:00,3,AL,01,0,0.75,0,0,0.000,0.000,32.95,-87.14,32.95,-87.14,0,0,0,0,0,007,0,0,0,1301205600
292037,2011,3,27,2011-03-27,06:39:00,3,MS,28,0,1.25,0,0,0.000,0.000,32.07,-91.04,32.08,-90.86,0,0,0,0,0,021,0,0,0,1301205600
280942,2011,3,27,2011-03-27,06:51:00,3,MS,28,0,1.25,0,0,0.000,0.000,32.1,-90.93,32.1,-90.93,0,0,0,0,0,149,0,0,0,1301205600
280943,2011,3,27,2011-03-27,07:02:00,3,MS,28,0,1.25,0,0,0.000,0.000,32.64,-89.02,32.67,-88.92,0,0,0,0,0,099,0,0,0,1301205600
294753,2011,3,27,2011-03-27,07:10:00,3,AL,01,0,0.75,0,0,0.000,0.000,33.25,-86.82,33.25,-86.82,0,0,0,0,0,117,0,0,0,1301205600
292174,2011,3,27,2011-03-27,07:59:00,3,GA,13,0,0.88,0,0,0.000,0.000,32.93,-84.45,32.88,-84.33,0,0,0,0,0,293,0,0,0,1301205600
294754,2011,3,27,2011-03-27,08:15:00,3,AL,01,0,0.75,0,0,0.000,0.000,32.6,-88.19,32.6,-88.19,0,0,0,0,0,119,0,0,0,1301205600
292176,2011,3,27,2011-03-27,08:32:00,3,GA,13,0,1,0,0,0.000,0.000,32.86,-84.48,32.84,-84.13,0,0,0,0,0,293,0,0,0,1301205600
292179,2011,3,27,2011-03-27,09:00:00,3,GA,13,0,1,0,0,0.000,0.000,32.83,-84.13,32.77,-83.84,0,0,0,0,0,079,0,0,0,1301205600
294757,2011,3,27,2011-03-27,09:06:00,3,AL,01,0,1.75,0,0,0.000,0.000,32.74,-86.62,32.74,-86.62,0,0,0,0,0,021,0,0,0,1301205600
294758,2011,3,27,2011-03-27,09:15:00,3,AL,01,0,1,0,0,0.000,0.000,32.75,-86.51,32.75,-86.51,0,0,0,0,0,021,0,0,0,1301205600
292182,2011,3,27,2011-03-27,09:25:00,3,GA,13,0,1,0,0,0.000,0.000,32.77,-83.85,32.78,-83.76,0,0,0,0,0,021,0,0,0,1301205600
292184,2011,3,27,2011-03-27,09:43:00,3,GA,13,0,1.75,0,0,0.078,0.000,32.74,-84.08,32.72,-83.99,0,0,0,0,0,079,0,0,0,1301205600
292186,2011,3,27,2011-03-27,10:48:00,3,GA,13,0,1,0,0,0.000,0.000,32.66,-82.92,32.55,-82.66,0,0,0,0,0,175,0,0,0,1301205600
292192,2011,3,27,2011-03-27,11:10:00,3,GA,13,0,1.75,0,0,0.048,0.000,32.55,-82.67,32.52,-82.59,0,0,0,0,0,167,0,0,0,1301205600
292193,2011,3,27,2011-03-27,11:20:00,3,GA,13,0,1.75,0,0,0.055,0.000,32.53,-82.6,32.47,-82.3,0,0,0,0,0,107,0,0,0,1301205600
294382,2011,3,27,2011-03-27,11:21:00,3,SC,45,0,1,0,0,0.000,0.000,32.48,-80.98,32.48,-80.98,0,0,0,0,0,053,0,0,0,1301205600
294383,2011,3,27,2011-03-27,11:22:00,3,SC,45,0,1.75,0,0,0.000,0.000,32.48,-80.98,32.48,-80.98,0,0,0,0,0,053,0,0,0,1301205600
294384,2011,3,27,2011-03-27,11:39:00,3,SC,45,0,1,0,0,0.000,0.000,32.39,-80.78,32.39,-80.78,0,0,0,0,0,013,0,0,0,1301205600
291557,2011,3,27,2011-03-27,11:40:00,3,AL,01,0,1,0,0,0.000,0.000,31.45,-85.65,31.45,-85.65,0,0,0,0,0,045,0,0,0,1301205600
294385,2011,3,27,2011-03-27,11:40:00,3,SC,45,0,1.75,0,0,0.000,0.000,32.44,-80.68,32.44,-80.68,0,0,0,0,0,013,0,0,0,1301205600
294759,2011,3,27,2011-03-27,11:40:00,3,AL,01,0,1.75,0,0,0.000,0.000,32.19,-85.05,32.19,-85.05,0,0,0,0,0,113,0,0,0,1301205600
294386,2011,3,27,2011-03-27,11:42:00,3,SC,45,0,1.75,0,0,0.000,0.000,32.44,-80.72,32.44,-80.72,0,0,0,0,0,013,0,0,0,1301205600
